Election,Scottish STV - Losing Voter Bloc Anomaly,Scottish STV - Removed Loser Ballots,Scottish STV - Winning Voter Bloc Anomaly,Scottish STV - Removed Winner Ballots,AQ STV - Losing Voter Bloc Anomaly,AQ STV - Removed Loser Ballots,AQ STV - Winning Voter Bloc Anomaly,AQ STV - Removed Winner Ballots,Meek STV - Losing Voter Bloc Anomaly,Meek STV - Removed Loser Ballots,Meek STV - Winning Voter Bloc Anomaly,Meek STV - Removed Winner Ballots,Chamberlin-Courant - Losing Voter Bloc Anomaly,Chamberlin-Courant - Removed Loser Ballots,Chamberlin-Courant - Winning Voter Bloc Anomaly,Chamberlin-Courant - Removed Winner Ballots,Greedy Chamberlin-Courant - Losing Voter Bloc Anomaly,Greedy Chamberlin-Courant - Removed Loser Ballots,Greedy Chamberlin-Courant - Winning Voter Bloc Anomaly,Greedy Chamberlin-Courant - Removed Winner Ballots,Expanding Approvals - Losing Voter Bloc Anomaly,Expanding Approvals - Removed Loser Ballots,Expanding Approvals - Winning Voter Bloc Anomaly,Expanding Approvals - Removed Winner Ballots
stirling_2012_ward2.csv,,,,,"[1, 5, 7]","{(2,): 2.9000000000000004, (2, 3): 0.2, (2, 3, 4, 8, 6): 0.1, (2, 3, 8): 0.2, (2, 3, 8, 6): 0.1, (2, 4): 0.30000000000000004, (2, 4, 6): 0.2, (2, 6): 1.1, (2, 6, 3): 0.1, (2, 6, 8): 1.9000000000000001, (2, 8): 1.4000000000000001, (2, 8, 3): 0.1, (2, 8, 4): 0.2, (2, 8, 4, 6): 0.1, (2, 8, 6): 1.4000000000000001, (3,): 1.4000000000000001, (3, 2): 0.4, (3, 2, 6): 0.1, (3, 4): 0.1, (3, 4, 8): 0.1, (3, 6): 0.5, (3, 6, 2): 0.1, (3, 6, 8): 0.2, (3, 8): 0.2, (3, 8, 4): 0.1, (3, 8, 6): 0.1, (4,): 4.7, (4, 2): 0.30000000000000004, (4, 2, 3): 0.1, (4, 2, 6): 0.30000000000000004, (4, 2, 8): 0.6000000000000001, (4, 3): 0.5, (4, 3, 6): 0.2, (4, 3, 8): 0.1, (4, 6): 0.2, (4, 6, 2): 0.30000000000000004, (4, 6, 8): 0.2, (4, 8): 0.5, (4, 8, 2): 0.7000000000000001, (4, 8, 2, 6): 0.1, (4, 8, 3): 0.1, (4, 8, 6): 0.1, (6,): 1.8, (6, 2): 1.2000000000000002, (6, 2, 3): 0.4, (6, 2, 3, 8): 0.1, (6, 2, 4, 8): 0.1, (6, 2, 8): 0.4, (6, 3): 0.30000000000000004, (6, 3, 2): 0.30000000000000004, (6, 3, 2, 4): 0.1, (6, 3, 8): 0.1, (6, 4, 2): 0.2, (6, 4, 3): 0.2, (6, 8): 0.7000000000000001, (6, 8, 2): 1.1, (6, 8, 3): 0.1, (6, 8, 4, 3, 2): 0.1, (8,): 17.400000000000002, (8, 2): 8.0, (8, 2, 3): 0.1, (8, 2, 4): 1.1, (8, 2, 4, 6): 0.1, (8, 2, 6): 3.7, (8, 2, 6, 4): 0.1, (8, 3): 0.30000000000000004, (8, 3, 2): 0.1, (8, 3, 4): 0.1, (8, 3, 6): 0.2, (8, 4): 2.2, (8, 4, 2): 1.0, (8, 4, 2, 6): 0.2, (8, 4, 6): 0.5, (8, 6): 3.8000000000000003, (8, 6, 2): 3.3000000000000003, (8, 6, 2, 3): 0.1, (8, 6, 2, 4): 0.1, (8, 6, 3): 0.1, (8, 6, 3, 2): 0.1, (8, 6, 4): 0.30000000000000004}",,,,,,,,,,,,,,,,,,
stirling_2012_ward4.csv,,,,,"[7, 1, 3]","{(2,): 6.9, (2, 4): 0.7000000000000001, (2, 4, 5): 0.6000000000000001, (2, 4, 5, 6): 0.1, (2, 4, 6): 0.6000000000000001, (2, 4, 6, 5): 0.1, (2, 5): 1.7000000000000002, (2, 5, 4): 0.9, (2, 5, 6): 1.0, (2, 5, 6, 4): 0.2, (2, 6): 1.9000000000000001, (2, 6, 4): 0.9, (2, 6, 5): 0.4, (2, 6, 5, 4): 0.1, (4,): 5.4, (4, 2): 0.4, (4, 2, 5): 0.2, (4, 2, 6): 0.1, (4, 5): 1.3, (4, 5, 2): 0.4, (4, 5, 6): 0.7000000000000001, (4, 5, 6, 2): 0.1, (4, 6): 2.0, (4, 6, 2): 0.30000000000000004, (4, 6, 5): 0.6000000000000001, (4, 6, 5, 2): 0.1, (4, 6, 8): 0.2, (5,): 0.9, (5, 2): 0.30000000000000004, (5, 2, 4): 0.30000000000000004, (5, 2, 6): 0.1, (5, 2, 6, 4): 0.1, (5, 4): 0.5, (5, 4, 2): 0.30000000000000004, (5, 4, 6): 0.5, (5, 6): 0.4, (5, 6, 2, 4, 8): 0.1, (5, 6, 4): 0.6000000000000001, (6,): 4.1000000000000005, (6, 2): 1.1, (6, 2, 4): 0.30000000000000004, (6, 2, 5): 0.4, (6, 2, 8): 0.1, (6, 4): 1.2000000000000002, (6, 4, 2): 0.2, (6, 4, 5): 0.4, (6, 4, 8): 0.1, (6, 5): 0.8, (6, 5, 2): 0.1, (6, 5, 2, 4): 0.1, (6, 5, 4): 0.6000000000000001, (6, 8, 2): 0.1, (6, 8, 4): 0.1, (8,): 1.1, (8, 2, 6): 0.1, (8, 5, 4): 0.1, (8, 6): 0.1, (8, 6, 4): 0.1}",,,,,,,,,,,,,,,,,,
stirling_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
stirling_2022_ward1.csv,,,,,"[1, 5, 8]","{(6, 2, 3): 3.0, (4, 3): 1.0, (4, 2, 3): 0.5, (2, 3, 4): 0.5, (3, 2, 6, 4): 0.5, (3, 2, 4): 0.5, (4, 6, 2): 0.5, (6, 3, 4): 1.0, (3, 4): 2.0, (3, 2): 8.0, (2, 4): 1.5, (4, 3, 2): 0.5, (2, 6): 5.0, (3, 6, 2): 15.0, (6, 4, 2): 0.5, (3, 4, 2): 1.0, (2,): 17.0, (3, 2, 6): 15.0, (3, 6, 4, 2): 0.5, (6, 4, 3): 0.5, (3, 6, 4): 2.0, (2, 4, 6): 1.5, (4,): 8.5, (2, 3): 7.5, (2, 4, 3): 0.5, (6, 2, 4): 1.5, (6, 3): 7.5, (3, 6): 25.5, (3, 6, 2, 4): 1.0, (6,): 13.0, (3,): 37.0, (6, 3, 2): 7.5, (6, 2): 6.5, (2, 3, 6): 10.0, (3, 4, 6): 2.0, (2, 6, 3): 6.0}",,,,,,,,,,,,,,,,,"[1, 5, 3]","{(1,): 132.0}"
stirling_2022_ward2.csv,"[5, 7, 4]","{(8,): 8.0, (6, 1, 8): 5.0, (1,): 53.0, (8, 1, 6): 4.0, (1, 6, 8): 3.0, (8, 1): 6.0, (3, 1, 6): 1.0, (8, 6): 4.0, (8, 6, 1): 1.0, (1, 3, 6): 3.0, (6, 3): 2.0, (8, 3): 1.0, (3, 6): 2.0, (6, 3, 1): 1.0, (1, 6, 3): 2.0, (6,): 45.0, (1, 6): 21.0, (3,): 16.0, (6, 1, 3): 1.0, (3, 1): 2.0, (1, 8): 3.0, (6, 8, 1): 3.0, (1, 8, 6): 2.0, (6, 1): 14.0, (1, 3): 5.0}","[5, 4, 7]","{(5,): 60.0, (7,): 136.0, (5, 7): 5.0, (7, 5): 9.0}",,,,,,,,,,,,,,,,,,,,
stirling_2022_ward6.csv,"[5, 1, 3]","{(2, 4, 7): 0.1, (2, 8, 6): 0.1, (4, 6): 0.7000000000000001, (8,): 1.1, (7, 2, 4): 0.1, (7, 6, 2): 0.1, (4, 6, 7): 0.1, (8, 6, 2): 0.1, (4, 6, 2): 0.2, (8, 7, 4): 0.1, (7, 4, 8): 0.1, (4, 8): 1.8, (4, 2, 6): 0.30000000000000004, (2, 4): 0.5, (2, 6): 0.4, (2, 7, 8): 0.1, (6, 4, 2): 0.1, (8, 7, 6): 0.1, (2,): 1.5, (4, 7): 0.1, (4, 2): 0.1, (7,): 1.2000000000000002, (7, 6): 0.1, (2, 4, 6): 0.1, (6, 2, 7): 0.1, (4,): 6.6000000000000005, (4, 2, 8): 0.2, (6, 2, 4): 0.2, (6, 8, 2): 0.1, (4, 8, 2): 0.2, (2, 6, 4, 8): 0.1, (6, 4): 0.4, (6,): 1.2000000000000002, (4, 2, 7): 0.1, (6, 4, 8): 0.1, (4, 7, 2): 0.30000000000000004, (4, 6, 8): 0.1, (4, 8, 6): 0.4, (6, 2): 0.6000000000000001, (2, 4, 7, 6): 0.1, (4, 8, 7): 0.1, (8, 2, 6): 0.2}",,,"[5, 3, 1]","{(2, 4, 7): 0.1, (2, 8, 6): 0.1, (4, 6): 0.7000000000000001, (8,): 1.1, (7, 2, 4): 0.1, (7, 6, 2): 0.1, (4, 6, 7): 0.1, (8, 6, 2): 0.1, (4, 6, 2): 0.2, (8, 7, 4): 0.1, (7, 4, 8): 0.1, (4, 8): 1.8, (4, 2, 6): 0.30000000000000004, (2, 4): 0.5, (2, 6): 0.4, (2, 7, 8): 0.1, (6, 4, 2): 0.1, (8, 7, 6): 0.1, (2,): 1.5, (4, 7): 0.1, (4, 2): 0.1, (7,): 1.2000000000000002, (7, 6): 0.1, (2, 4, 6): 0.1, (6, 2, 7): 0.1, (4,): 6.6000000000000005, (4, 2, 8): 0.2, (6, 2, 4): 0.2, (6, 8, 2): 0.1, (4, 8, 2): 0.2, (2, 6, 4, 8): 0.1, (6, 4): 0.4, (6,): 1.2000000000000002, (4, 2, 7): 0.1, (6, 4, 8): 0.1, (4, 7, 2): 0.30000000000000004, (4, 6, 8): 0.1, (4, 8, 6): 0.4, (6, 2): 0.6000000000000001, (2, 4, 7, 6): 0.1, (4, 8, 7): 0.1, (8, 2, 6): 0.2}",,,,,,,,,,,,,,,,,,
stirling_2022_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_dunbartonshire_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_dunbartonshire_2017_ward2.csv,,,"[1, 2, 6, 5]","{(2,): 44.0}",,,"[2, 1, 4, 6]","{(1,): 223.0, (1, 6): 74.0, (6,): 103.0, (6, 1): 31.0}",,,,,,,,,,,,,,,"[2, 1, 6, 4]","{(6,): 103.0}"
west_dunbartonshire_2022_ward2.csv,,,,,"[3, 2, 6, 7]","{(8,): 0.6000000000000001, (4, 8): 0.8, (1,): 1.5, (5, 4): 0.1, (1, 5, 8): 0.30000000000000004, (1, 5): 0.1, (5,): 2.3000000000000003, (4, 1, 8): 0.4, (8, 1): 0.5, (8, 4): 0.6000000000000001, (1, 4, 8): 0.2, (1, 4): 0.1, (4,): 12.100000000000001, (4, 1): 0.6000000000000001, (4, 8, 1): 0.1, (5, 1): 0.5, (1, 8, 5): 0.1, (1, 8): 0.2, (8, 5): 0.1}",,,,,,,,,,,,,,,,,"[3, 7, 6, 2]","{(3,): 63.0}"
west_lothian_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2017_ward3.csv,,,,,"[1, 5, 3, 7]","{(2,): 2.1, (2, 4, 8): 0.1, (2, 6): 0.2, (2, 6, 4): 0.4, (2, 6, 8): 0.2, (2, 8): 0.4, (2, 8, 6): 0.1, (4,): 3.9000000000000004, (4, 2): 0.1, (4, 6): 0.30000000000000004, (4, 6, 8): 0.2, (4, 8): 1.2000000000000002, (4, 8, 6): 0.1, (6,): 3.4000000000000004, (6, 2): 0.4, (6, 4): 0.1, (6, 4, 8): 0.1, (6, 8): 0.2, (6, 8, 4): 0.1, (8,): 3.1, (8, 2): 0.30000000000000004, (8, 4): 0.7000000000000001, (8, 4, 2): 0.2, (8, 4, 6): 0.1, (8, 6): 0.1, (8, 6, 4): 0.4}",,,,,,,,,,,,,,,,,"[3, 5, 2, 6]","{(1,): 654.0, (1, 3): 18.0, (1, 3, 5): 3.0, (1, 5): 37.0, (1, 5, 3): 2.0, (3,): 38.0, (3, 1): 3.0, (3, 1, 5): 1.0, (3, 5): 1.0, (3, 5, 1): 1.0, (5,): 34.0, (5, 1): 3.0, (5, 1, 3): 2.0, (5, 3): 5.0, (5, 3, 1): 1.0}"
west_lothian_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2022_ward6.csv,,,,,"[2, 5, 7]","{(4, 3): 0.2, (1, 8, 3, 6): 0.1, (4, 6, 1): 0.1, (8,): 2.3000000000000003, (3, 8, 1): 1.2000000000000002, (3, 4): 0.30000000000000004, (1,): 2.1, (3, 8, 6, 1): 0.1, (8, 1, 6): 0.2, (3, 1, 8): 1.0, (3, 8): 4.2, (1, 8, 4): 0.1, (8, 1, 3): 0.2, (8, 1): 0.6000000000000001, (1, 4, 8): 0.2, (3, 8, 6): 0.5, (8, 6, 1): 0.1, (6, 8, 3): 0.1, (1, 8, 3): 0.1, (4,): 1.8, (4, 1): 0.30000000000000004, (3, 6, 8): 0.2, (6, 3): 0.1, (1, 3, 8): 0.2, (8, 3): 0.9, (3, 6): 0.6000000000000001, (3, 4, 1): 0.1, (6, 4): 0.1, (6,): 1.1, (1, 6): 0.2, (3,): 22.3, (8, 1, 4): 0.1, (6, 1, 3): 0.1, (6, 8): 0.2, (8, 3, 1): 0.30000000000000004, (3, 1): 0.1, (1, 8): 0.6000000000000001, (6, 1): 0.5}",,,,,,,,,,,,,,,,,,
west_lothian_2022_ward8.csv,,,"[1, 2, 8, 5]","{(2,): 183.0}",,,"[1, 2, 8, 5]","{(2,): 183.0}",,,,,,,,,,,,,,,,
aberdeenshire_2012_ward5.csv,,,,,"[1, 2, 7, 6]","{(3,): 1.3, (3, 4): 0.1, (3, 4, 5): 0.30000000000000004, (3, 4, 8): 0.1, (3, 5): 0.6000000000000001, (3, 5, 4): 0.30000000000000004, (3, 5, 4, 8): 0.1, (3, 5, 8): 0.1, (3, 5, 9): 0.2, (3, 8): 0.30000000000000004, (3, 8, 4): 0.2, (3, 8, 4, 9): 0.1, (3, 9): 0.4, (4,): 2.6, (4, 3): 0.4, (4, 3, 5): 0.1, (4, 5): 0.7000000000000001, (4, 5, 3): 0.1, (4, 5, 9): 0.1, (4, 8, 9): 0.1, (4, 9, 3): 0.1, (4, 9, 5): 0.1, (5,): 15.100000000000001, (5, 3): 0.9, (5, 3, 4): 0.2, (5, 3, 9): 0.2, (5, 3, 9, 8): 0.1, (5, 4): 0.6000000000000001, (5, 4, 8): 0.1, (5, 4, 9): 0.30000000000000004, (5, 8): 0.1, (5, 8, 3): 0.2, (5, 8, 9): 0.30000000000000004, (5, 9): 1.1, (5, 9, 3): 0.5, (5, 9, 4, 3): 0.1, (5, 9, 8): 0.7000000000000001, (5, 9, 8, 4): 0.1, (8,): 6.0, (8, 3): 0.5, (8, 4, 3): 0.1, (8, 5, 3): 0.1, (8, 5, 9): 0.1, (8, 9): 0.4, (8, 9, 3): 0.1, (8, 9, 5): 0.5, (9,): 1.9000000000000001, (9, 3): 0.4, (9, 4): 0.1, (9, 4, 5): 0.2, (9, 5): 0.30000000000000004, (9, 5, 8): 0.1, (9, 8): 0.5, (9, 8, 3): 0.1, (9, 8, 3, 5): 0.2}",,,,,,,,,,,,,,,,,,
aberdeenshire_2022_ward17.csv,,,"[3, 1, 6, 9]","{(1,): 65.0, (9, 1): 208.0, (9,): 21.0, (1, 9): 273.0}","[1, 3, 9, 8]","{(6, 2, 5): 0.7000000000000001, (2, 6, 4): 0.1, (4, 6): 0.30000000000000004, (7, 6, 2): 0.1, (2, 6, 5, 4): 0.1, (2, 5, 6): 0.30000000000000004, (4, 6, 2): 0.2, (5, 2): 0.1, (2, 7): 0.30000000000000004, (4, 2, 6): 0.2, (4, 6, 5): 0.1, (2, 6): 1.9000000000000001, (6, 4, 2): 0.1, (4, 5): 0.1, (2,): 2.6, (5,): 1.3, (7, 5, 2): 0.30000000000000004, (6, 5, 2): 0.1, (4, 2): 0.4, (7,): 2.8000000000000003, (7, 6): 0.2, (2, 4, 6): 0.1, (6, 2, 7): 0.6000000000000001, (4,): 1.9000000000000001, (6, 7): 0.6000000000000001, (2, 5): 0.1, (6, 2, 4): 0.7000000000000001, (7, 5, 2, 6): 0.1, (6, 4): 0.9, (6,): 8.1, (5, 6, 4): 0.1, (6, 5, 4, 2): 0.1, (6, 5, 4): 0.1, (7, 5, 6): 0.1, (2, 6, 7): 0.8, (6, 2): 1.7000000000000002, (6, 5, 2, 7): 0.1, (7, 2): 0.1, (2, 4, 5): 0.1, (5, 7): 0.5, (7, 5): 0.1, (5, 2, 6): 0.30000000000000004, (6, 5): 0.30000000000000004, (6, 7, 2): 0.30000000000000004, (2, 5, 7): 0.1, (5, 2, 4, 7): 0.1, (2, 6, 5): 0.6000000000000001, (5, 7, 2, 6): 0.1}",,,,,,,,,,,,,,,,,,
aberdeen_2012_ward1.csv,"[1, 5, 3, 4]","{(2,): 35.1, (2, 6): 3.6, (2, 6, 7): 2.7, (2, 6, 7, 9): 2.7, (2, 6, 9): 0.9, (2, 6, 9, 7): 0.9, (2, 7): 12.6, (2, 7, 6): 4.5, (2, 7, 6, 9): 0.9, (2, 7, 9): 1.8, (2, 9): 4.5, (2, 9, 6): 2.7, (2, 9, 6, 7): 0.9, (6,): 72.0, (6, 2): 5.4, (6, 2, 7): 1.8, (6, 2, 9, 7): 2.7, (6, 7): 7.2, (6, 7, 2): 3.6, (6, 7, 9): 2.7, (6, 9): 18.0, (6, 9, 2): 9.9, (6, 9, 2, 7): 1.8, (6, 9, 7): 0.9, (6, 9, 7, 2): 5.4, (7,): 12.6, (7, 2): 7.2, (7, 2, 6): 1.8, (7, 2, 9): 2.7, (7, 6): 0.9, (7, 6, 2, 9): 0.9, (7, 9, 2): 2.7, (7, 9, 6): 1.8, (7, 9, 6, 2): 0.9, (9,): 81.0, (9, 2): 15.3, (9, 2, 6): 3.6, (9, 2, 6, 7): 0.9, (9, 2, 7): 13.5, (9, 2, 7, 6): 1.8, (9, 6): 36.9, (9, 6, 2): 18.0, (9, 6, 2, 7): 2.7, (9, 6, 7): 4.5, (9, 6, 7, 2): 2.7, (9, 7): 11.700000000000001, (9, 7, 2): 3.6, (9, 7, 2, 6): 0.9, (9, 7, 6): 2.7}","[5, 1, 4, 6]","{(1,): 100.0, (1, 3): 490.0, (1, 3, 5): 50.0, (1, 5): 10.0, (1, 5, 3): 12.0, (3,): 21.0, (3, 1): 121.0, (3, 1, 5): 15.0, (3, 5, 1): 5.0, (5,): 66.0, (5, 1): 11.0, (5, 1, 3): 5.0, (5, 3): 6.0, (5, 3, 1): 7.0}","[1, 5, 3, 8]","{(2,): 3.9000000000000004, (2, 4): 0.1, (2, 4, 6): 0.1, (2, 4, 7): 0.1, (2, 6): 0.4, (2, 6, 7): 0.30000000000000004, (2, 6, 7, 9): 0.30000000000000004, (2, 6, 9): 0.1, (2, 6, 9, 7): 0.1, (2, 7): 1.4000000000000001, (2, 7, 6): 0.5, (2, 7, 6, 9): 0.1, (2, 7, 9): 0.2, (2, 9): 0.5, (2, 9, 6): 0.30000000000000004, (2, 9, 6, 7): 0.1, (4,): 0.6000000000000001, (4, 2): 0.2, (4, 2, 7): 0.1, (4, 6): 0.1, (4, 6, 7): 0.1, (4, 7, 2): 0.1, (4, 9, 7): 0.1, (6,): 8.0, (6, 2): 0.6000000000000001, (6, 2, 4): 0.2, (6, 2, 7): 0.2, (6, 2, 9, 7): 0.30000000000000004, (6, 4): 0.1, (6, 7): 0.8, (6, 7, 2): 0.4, (6, 7, 9): 0.30000000000000004, (6, 9): 2.0, (6, 9, 2): 1.1, (6, 9, 2, 7): 0.2, (6, 9, 7): 0.1, (6, 9, 7, 2): 0.6000000000000001, (7,): 1.4000000000000001, (7, 2): 0.8, (7, 2, 4): 0.1, (7, 2, 6): 0.2, (7, 2, 9): 0.30000000000000004, (7, 4): 0.2, (7, 4, 2): 0.1, (7, 4, 6): 0.1, (7, 6): 0.1, (7, 6, 2, 9): 0.1, (7, 9, 2): 0.30000000000000004, (7, 9, 6): 0.2, (7, 9, 6, 2): 0.1, (9,): 9.0, (9, 2): 1.7000000000000002, (9, 2, 4): 0.1, (9, 2, 6): 0.4, (9, 2, 6, 7): 0.1, (9, 2, 7): 1.5, (9, 2, 7, 6): 0.2, (9, 4): 0.1, (9, 6): 4.1000000000000005, (9, 6, 2): 2.0, (9, 6, 2, 4): 0.1, (9, 6, 2, 7): 0.30000000000000004, (9, 6, 4): 0.1, (9, 6, 7): 0.5, (9, 6, 7, 2): 0.30000000000000004, (9, 7): 1.3, (9, 7, 2): 0.4, (9, 7, 2, 4): 0.1, (9, 7, 2, 6): 0.1, (9, 7, 4): 0.2, (9, 7, 6): 0.30000000000000004}","[5, 1, 6, 4]","{(1,): 100.0, (1, 3): 490.0, (1, 3, 5): 50.0, (1, 5): 10.0, (1, 5, 3): 12.0, (3,): 21.0, (3, 1): 121.0, (3, 1, 5): 15.0, (3, 5, 1): 5.0, (5,): 66.0, (5, 1): 11.0, (5, 1, 3): 5.0, (5, 3): 6.0, (5, 3, 1): 7.0}","[1, 5, 3, 4]","{(2,): 3.9000000000000004, (2, 6): 0.4, (2, 6, 7): 0.30000000000000004, (2, 6, 7, 9): 0.30000000000000004, (2, 6, 9): 0.1, (2, 6, 9, 7): 0.1, (2, 7): 1.4000000000000001, (2, 7, 6): 0.5, (2, 7, 6, 9): 0.1, (2, 7, 9): 0.2, (2, 9): 0.5, (2, 9, 6): 0.30000000000000004, (2, 9, 6, 7): 0.1, (6,): 8.0, (6, 2): 0.6000000000000001, (6, 2, 7): 0.2, (6, 2, 9, 7): 0.30000000000000004, (6, 7): 0.8, (6, 7, 2): 0.4, (6, 7, 9): 0.30000000000000004, (6, 9): 2.0, (6, 9, 2): 1.1, (6, 9, 2, 7): 0.2, (6, 9, 7): 0.1, (6, 9, 7, 2): 0.6000000000000001, (7,): 1.4000000000000001, (7, 2): 0.8, (7, 2, 6): 0.2, (7, 2, 9): 0.30000000000000004, (7, 6): 0.1, (7, 6, 2, 9): 0.1, (7, 9, 2): 0.30000000000000004, (7, 9, 6): 0.2, (7, 9, 6, 2): 0.1, (9,): 9.0, (9, 2): 1.7000000000000002, (9, 2, 6): 0.4, (9, 2, 6, 7): 0.1, (9, 2, 7): 1.5, (9, 2, 7, 6): 0.2, (9, 6): 4.1000000000000005, (9, 6, 2): 2.0, (9, 6, 2, 7): 0.30000000000000004, (9, 6, 7): 0.5, (9, 6, 7, 2): 0.30000000000000004, (9, 7): 1.3, (9, 7, 2): 0.4, (9, 7, 2, 6): 0.1, (9, 7, 6): 0.30000000000000004}",,,,,,,,,,,,,,
aberdeen_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2012_ward3.csv,"[4, 5, 1]","{(3,): 0.5, (3, 6): 0.30000000000000004, (3, 6, 7): 0.2, (3, 6, 8): 0.1, (3, 6, 9): 0.2, (3, 7): 0.6000000000000001, (3, 7, 9): 0.2, (3, 8): 0.1, (3, 8, 9): 0.1, (3, 9): 0.30000000000000004, (3, 9, 7): 0.4, (6,): 1.7000000000000002, (6, 3): 0.2, (6, 3, 7): 0.1, (6, 3, 9): 0.30000000000000004, (6, 9): 0.2, (6, 9, 3): 0.2, (7,): 6.6000000000000005, (7, 3): 0.7000000000000001, (7, 3, 6): 0.1, (7, 3, 6, 9): 0.1, (7, 3, 9): 0.2, (7, 6, 3): 0.1, (7, 8, 9): 0.2, (7, 9): 0.6000000000000001, (7, 9, 3): 0.30000000000000004, (8,): 0.8, (8, 7): 0.2, (8, 9): 0.30000000000000004, (9,): 0.9, (9, 3): 0.30000000000000004, (9, 3, 6): 0.30000000000000004, (9, 6): 0.1, (9, 7, 3): 0.1, (9, 8, 6): 0.1}",,,,,,,,,,,,,,,,,,,,,,
aberdeen_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,"[1, 3, 8, 6]","{(3,): 532.0, (3, 6): 134.0, (6,): 129.0, (6, 3): 46.0}"
aberdeen_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2017_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2022_ward4.csv,"[2, 4, 9]","{(8,): 1.3, (3, 8, 1): 0.1, (5, 3, 7): 0.1, (1, 5, 3): 0.1, (1, 6, 5): 0.1, (1,): 10.4, (8, 1, 6): 0.1, (1, 5): 0.30000000000000004, (5, 1, 7): 0.1, (3, 8): 0.1, (1, 3, 7): 0.1, (5,): 0.7000000000000001, (5, 7, 3): 0.2, (3, 7, 8): 0.1, (8, 1, 3): 0.1, (6, 1, 5): 0.2, (1, 7, 3): 0.1, (8, 1): 0.1, (3, 1, 6): 0.1, (7,): 1.7000000000000002, (1, 3, 8, 5): 0.1, (5, 1, 8): 0.1, (1, 5, 7): 0.2, (8, 3, 6): 0.2, (3, 8, 6): 0.1, (1, 8, 3): 0.30000000000000004, (7, 1, 5): 0.1, (1, 7): 0.5, (3, 7, 1): 0.1, (1, 3, 6): 0.30000000000000004, (5, 7, 1): 0.1, (3, 6, 8): 0.1, (7, 1, 3): 0.1, (8, 3, 5): 0.2, (5, 3): 0.1, (6, 3): 0.1, (1, 3, 5): 0.30000000000000004, (3, 5): 0.30000000000000004, (1, 3, 8): 0.30000000000000004, (3, 5, 8): 0.2, (8, 3): 0.30000000000000004, (3, 6): 0.30000000000000004, (3, 8, 5): 0.2, (7, 1): 0.1, (5, 6): 0.1, (6, 3, 1): 0.1, (3, 6, 1): 0.2, (1, 6, 3): 0.30000000000000004, (3, 5, 7): 0.1, (6,): 1.8, (1, 6): 0.30000000000000004, (3, 1, 7): 0.2, (3,): 3.6, (1, 5, 6): 0.30000000000000004, (6, 1, 3): 0.1, (3, 8, 7): 0.1, (6, 8): 0.1, (8, 3, 1): 0.1, (3, 1): 0.5, (1, 8): 0.2, (5, 7): 0.1, (7, 5): 0.30000000000000004, (6, 1): 0.1, (6, 5): 0.1, (1, 3): 2.0, (1, 3, 6, 7): 0.1, (3, 7): 0.1, (8, 5): 0.1}",,,,,,,,,,,,,,,,,,,,,,
angus_2022_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
